"1024B","128B","12B"
10.70391,13.47393,15.5387
12.07291,16.02794,16.38755
11.37362,14.89636,16.38154
11.51858,13.28582,17.08812
11.48812,18.59248,19.71892
9.75257,15.71287,16.59205
11.90982,NA,16.7526
11.05191,NA,13.76106
11.54012,NA,15.60428
9.83811,NA,18.02934
11.4532,NA,14.83046
14.66451,NA,16.45597
10.11294,NA,15.85221
11.99478,NA,16.29446
9.76961,NA,16.22028
9.61387,NA,20.35842
10.02906,NA,24.02743
10.78766,NA,18.97281
11.87073,NA,13.92017
16.33442,NA,16.42363
11.5411,NA,16.75382
10.77801,NA,18.50043
17.32815,NA,18.12974
13.60515,NA,15.8513
9.85738,NA,16.48542
12.98618,NA,15.11097
12.39834,NA,17.68908
11.60608,NA,13.69539
11.5742,NA,14.62028
11.30869,NA,15.00663
12.23076,NA,15.06335
12.59745,NA,19.20023
9.72816,NA,14.5872
11.79217,NA,14.52105
9.87092,NA,18.92325
10.35975,NA,15.72796
10.46377,NA,19.16497
11.3164,NA,13.59904
11.71377,NA,16.7611
13.72287,NA,20.58168
13.92893,NA,15.90345
10.51143,NA,15.98005
11.76493,NA,14.67787
11.23666,NA,14.4986
10.88926,NA,16.2905
11.63058,NA,14.8575
10.82399,NA,14.96798
9.72649,NA,17.87115
10.86239,NA,14.12947
13.2579,NA,16.69983
9.67783,NA,19.08014
10.02951,NA,15.45113
10.28115,NA,14.5013
12.96618,NA,16.40273
11.40937,NA,15.08615
11.3681,NA,15.77449
11.46444,NA,15.26139
15.63973,NA,16.69748
11.09377,NA,30.86396
9.73962,NA,16.85416
10.88707,NA,20.31391
13.83398,NA,16.64558
11.31669,NA,17.72214
11.42291,NA,15.34427
14.23614,NA,15.16288
18.19064,NA,17.31553
14.38408,NA,16.2635
10.00764,NA,15.18497
12.43754,NA,15.90676
9.68042,NA,16.21803
16.24533,NA,15.70091
10.80865,NA,NA
