1024B,128B,12B
45.81951,18.60933,9.00897
22.26629,23.69064,14.00263
27.39877,28.63498,19.02792
30.85545,18.63783,9.01625
30.58562,23.71159,14.04832
27.39987,28.66538,19.038
30.87233,18.66028,9.05994
22.30931,23.74285,14.05356
27.42381,28.68801,19.07943
45.89411,18.69071,9.07115
22.31872,23.76291,14.09447
53.26016,28.71645,19.08491
30.91367,18.71128,9.10787
33.30261,23.79354,14.10456
27.45115,28.7389,19.12856
36.24384,18.7397,9.12211
22.36739,23.81305,14.1459
27.50346,13.83454,19.13976
30.95621,19.40425,9.16176
22.37375,23.84521,14.15941
27.51921,13.86212,19.18041
30.98078,18.81469,9.1692
22.39612,23.86343,14.1972
38.42596,13.90478,19.19472
32.41083,18.81915,9.21272
22.41889,23.89049,14.20641
27.54838,13.91135,19.23218
43.35456,18.84767,9.22393
23.12277,23.90915,14.24727
46.34916,13.9603,19.24172
31.03777,18.87017,9.2606
22.46611,23.9421,14.26127
42.46868,13.96309,19.28135
31.06075,18.89856,9.27889
48.65625,23.96154,14.29868
27.60885,14.01181,19.29255
43.5533,18.93129,9.31454
22.50348,23.9925,14.30833
46.65517,14.01509,19.33388
31.11032,18.96616,9.32186
22.51835,24.01251,14.35389
31.455,14.04491,19.34348
31.12422,18.98411,9.36556
44.42031,24.0438,14.35913
27.65823,14.06623,19.38497
31.14309,19.64066,9.37678
22.56742,24.07317,14.40037
33.69719,14.09008,19.39048
31.15952,19.02508,9.41338
22.59005,24.10046,14.41013
31.50245,14.11721,19.43418
31.18137,19.07004,9.42768
36.20051,24.12497,14.45155
27.73187,14.15972,19.44544
51.55392,19.07776,9.46729
26.52314,24.14758,14.46099
27.74552,14.16437,19.48598
31.23245,19.10832,9.47465
22.64535,24.17623,14.50285
31.56597,14.20893,19.5003
31.25015,19.12905,9.51828
41.80436,24.19868,14.51205
27.80151,14.21546,19.53767
31.26933,19.15568,9.5295
22.68967,24.22324,14.55318
33.83016,14.25996,19.54729
31.29278,19.18261,9.56623
22.71809,24.25362,14.5669
46.98454,14.26831,19.5869
31.31222,19.20443,9.58453
,,14.60433
